Order Date,Product ID,Category,Warehouse,Supplier,Stock Quantity,Units Sold,Demand Forecast,Lead Time,Shipping Time,Inventory Cost,Revenue,Customer Demand,Unit Cost,Unit Price
2024-05-04,PROD-0120,Automotive,Warehouse-North,Supplier-C,474.0,64.0,113.0,5.0,2.0,9587.86,34814.08,58.0,284.81,543.97
2024-12-08,PROD-0179,Electronics,Warehouse-West,Supplier-E,728.0,488.0,534.0,10.0,9.0,22166.34,212904.64,489.0,214.46,436.28
2023-05-17,PROD-0152,Grocery,Warehouse-Central,Supplier-F,676.0,270.0,296.0,4.0,4.0,12779.09,165658.5,290.0,268.7,613.55
2023-01-19,PROD-0169,Toys,Warehouse-South,Supplier-D,422.0,262.0,267.0,19.0,4.0,14718.06,151053.48,307.0,477.39,576.54
2023-05-31,PROD-0134,Automotive,Warehouse-South,Supplier-A,436.0,277.0,314.0,11.0,9.0,3577.24,58571.65,299.0,87.22,211.45
2023-08-15,PROD-0241,Apparel,Warehouse-East,Supplier-F,16.0,2.0,37.0,14.0,3.0,850.96,1416.96,31.0,479.74,708.48
2024-07-17,PROD-0181,Automotive,Warehouse-South,Supplier-A,542.0,101.0,74.0,3.0,1.0,33485.49,81569.62,136.0,477.79,807.62
2023-02-25,PROD-0211,Toys,Warehouse-South,Supplier-E,281.0,59.0,105.0,16.0,8.0,6383.22,11879.65,101.0,160.5,201.35
2023-09-04,PROD-0186,Automotive,Warehouse-East,Supplier-A,134.0,51.0,82.0,2.0,1.0,1792.63,11320.47,71.0,139.93,221.97
2023-12-13,PROD-0082,Furniture,Warehouse-South,Supplier-D,323.0,163.0,217.0,8.0,7.0,712.11,8233.13,164.0,40.4,50.51
2023-01-24,PROD-0189,Toys,Warehouse-Central,Supplier-E,49.0,25.0,4.0,11.0,8.0,1346.98,16498.5,43.0,356.3,659.94
2024-12-21,PROD-0151,Grocery,Warehouse-Central,Supplier-C,841.0,358.0,369.0,16.0,3.0,21849.13,167339.94,343.0,194.93,467.43
2024-07-07,PROD-0128,Electronics,Warehouse-North,Supplier-C,923.0,355.0,,,9.0,14449.77,111026.25,379.0,130.3,312.75
2024-07-19,PROD-0110,Toys,Warehouse-South,Supplier-D,711.0,12.0,46.0,12.0,1.0,22595.83,5893.8,39.0,215.91,491.15
2024-02-12,PROD-0065,Toys,Warehouse-North,Supplier-E,37.0,27.0,29.0,15.0,6.0,1335.95,11358.9,16.0,325.7,420.7
2023-07-24,PROD-0228,Pharmaceuticals,Warehouse-North,Supplier-C,670.0,387.0,440.0,8.0,4.0,16922.29,163550.07,392.0,236.28,422.61
2024-01-23,PROD-0116,Furniture,Warehouse-North,Supplier-F,403.0,219.0,233.0,5.0,6.0,7819.47,86717.43,223.0,296.94,395.97
2023-10-09,PROD-0100,Automotive,Warehouse-North,Supplier-E,538.0,244.0,265.0,13.0,6.0,14462.4,112342.48,236.0,298.27,460.42
2023-06-23,PROD-0207,Cosmetics,Warehouse-South,Supplier-A,367.0,288.0,336.0,7.0,9.0,4390.22,148063.68,317.0,221.58,514.11
2024-09-08,PROD-0161,Toys,Warehouse-West,Supplier-E,585.0,134.0,149.0,1.0,6.0,3361.23,14820.4,167.0,87.54,110.6
2023-08-09,PROD-0236,Furniture,Warehouse-North,Supplier-F,611.0,446.0,469.0,12.0,7.0,20704.85,233552.36,484.0,283.5,523.66
2024-05-20,PROD-0148,Grocery,Warehouse-West,Supplier-F,321.0,77.0,101.0,16.0,8.0,3221.28,34029.38,97.0,181.69,441.94
2024-03-25,PROD-0005,Grocery,Warehouse-Central,Supplier-A,130.0,7.0,2.0,10.0,2.0,3650.43,3903.48,15.0,281.23,557.64
2023-01-14,PROD-0240,Cosmetics,Warehouse-Central,Supplier-B,761.0,367.0,363.0,4.0,3.0,49896.56,313010.63,369.0,490.99,852.89
2024-11-02,PROD-0216,Automotive,Warehouse-Central,Supplier-A,304.0,142.0,169.0,12.0,8.0,9461.88,129567.9,189.0,402.56,912.45
2023-02-12,PROD-0144,Cosmetics,Warehouse-Central,Supplier-F,40.0,24.0,43.0,3.0,4.0,773.06,13079.52,,316.04,544.98
2023-09-13,PROD-0022,Automotive,Warehouse-North,Supplier-A,692.0,16.0,41.0,13.0,4.0,13192.33,12601.28,54.0,324.55,787.58
2024-11-04,PROD-0195,Toys,Warehouse-West,Supplier-F,456.0,133.0,160.0,15.0,5.0,16262.74,140164.71,125.0,481.06,1053.87
2024-04-14,PROD-0224,Furniture,Warehouse-West,Supplier-A,63.0,14.0,,,8.0,71.47,553.84,3.0,18.4,39.56
2023-09-25,PROD-0199,Automotive,Warehouse-East,Supplier-B,599.0,49.0,33.0,6.0,3.0,14464.18,39933.04,82.0,402.01,814.96
2023-06-05,PROD-0104,Furniture,Warehouse-East,Supplier-C,752.0,84.0,122.0,1.0,5.0,39407.37,59773.56,103.0,419.31,711.59
2024-09-13,PROD-0241,Apparel,Warehouse-Central,Supplier-F,163.0,102.0,95.0,16.0,2.0,2887.54,54608.76,82.0,317.1,535.38
2023-10-30,PROD-0204,Electronics,Warehouse-Central,Supplier-B,200.0,,10.0,16.0,4.0,11814.39,25936.52,37.0,459.46,682.54
2023-10-10,PROD-0130,Furniture,Warehouse-South,Supplier-A,699.0,530.0,514.0,7.0,1.0,28088.01,339804.2,558.0,400.32,641.14
2024-12-06,PROD-0177,Grocery,Warehouse-North,Supplier-D,414.0,65.0,88.0,2.0,2.0,10643.23,20502.3,,252.9,315.42
2023-01-14,PROD-0028,Apparel,Warehouse-West,Supplier-C,801.0,589.0,647.0,12.0,8.0,32870.37,538622.83,610.0,487.07,914.47
2023-09-20,PROD-0079,Toys,Warehouse-North,Supplier-B,584.0,67.0,67.0,6.0,3.0,9123.46,36275.14,65.0,272.76,541.42
2023-01-24,PROD-0064,Electronics,Warehouse-West,Supplier-F,627.0,97.0,93.0,12.0,1.0,41511.06,89096.44,115.0,470.21,918.52
2023-01-07,PROD-0054,Furniture,Warehouse-East,Supplier-E,787.0,339.0,333.0,11.0,5.0,24622.24,256307.73,384.0,365.8,756.07
2024-09-24,PROD-0009,Toys,Warehouse-East,Supplier-A,334.0,180.0,170.0,18.0,2.0,186.76,3817.8,208.0,9.64,21.21
2024-07-31,PROD-0059,Grocery,Warehouse-West,Supplier-C,682.0,29.0,9.0,16.0,7.0,10444.59,16533.48,39.0,296.15,570.12
2023-11-15,PROD-0183,Pharmaceuticals,Warehouse-Central,Supplier-E,188.0,126.0,131.0,8.0,7.0,1105.56,25439.4,154.0,100.18,201.9
2024-03-23,PROD-0199,Automotive,Warehouse-South,Supplier-B,23.0,,48.0,17.0,,97.13,140.24,11.0,49.85,70.12
2024-08-03,PROD-0233,Furniture,Warehouse-West,Supplier-C,773.0,369.0,349.0,15.0,7.0,9227.69,101788.65,351.0,143.37,275.85
2023-05-11,PROD-0231,Pharmaceuticals,Warehouse-West,Supplier-B,542.0,361.0,377.0,8.0,1.0,12201.17,260706.98,400.0,309.51,722.18
2023-07-22,PROD-0021,Pharmaceuticals,Warehouse-Central,Supplier-F,380.0,242.0,269.0,17.0,2.0,14832.78,134072.84,246.0,280.92,554.02
2024-11-19,PROD-0229,Electronics,Warehouse-East,Supplier-D,375.0,217.0,249.0,13.0,8.0,10284.15,126816.97,227.0,435.97,584.41
2023-01-04,PROD-0182,Toys,Warehouse-East,Supplier-F,704.0,492.0,467.0,1.0,9.0,10079.81,,488.0,134.42,199.25
2023-01-02,PROD-0032,Electronics,Warehouse-North,Supplier-A,953.0,436.0,491.0,15.0,4.0,2081.31,16476.44,479.0,16.48,37.79
2023-11-29,PROD-0212,Toys,Warehouse-North,Supplier-B,609.0,165.0,163.0,11.0,2.0,28769.42,85425.45,151.0,331.05,517.73
2024-03-30,PROD-0130,Furniture,Warehouse-East,Supplier-A,96.0,20.0,18.0,13.0,,2314.82,17933.0,50.0,384.66,896.65
2024-06-03,PROD-0110,Toys,Warehouse-South,Supplier-D,517.0,367.0,394.0,9.0,9.0,10765.97,,387.0,170.97,218.95
2023-02-17,PROD-0224,Furniture,Warehouse-West,Supplier-A,507.0,154.0,170.0,13.0,5.0,3245.67,12899.04,158.0,44.17,83.76
2024-07-30,PROD-0096,Pharmaceuticals,Warehouse-Central,Supplier-A,495.0,361.0,403.0,18.0,1.0,9918.97,134916.53,345.0,223.18,373.73
2024-03-27,PROD-0244,Electronics,Warehouse-West,Supplier-B,unknown,71.0,120.0,1.0,1.0,4679.18,39826.03,116.0,322.28,560.93
2023-11-21,PROD-0115,Toys,Warehouse-North,Supplier-D,97.0,28.0,85.0,14.0,8.0,2962.36,12735.8,65.0,255.93,454.85
2024-12-01,PROD-0233,Furniture,Warehouse-West,Supplier-C,905.0,308.0,364.0,7.0,9.0,1510.3,5670.28,330.0,11.82,18.41
2023-09-17,PROD-0124,Toys,Warehouse-South,Supplier-F,946.0,582.0,610.0,13.0,9.0,18760.74,198089.52,613.0,276.1,340.36
2023-06-25,PROD-0023,Apparel,Warehouse-West,Supplier-B,164.0,70.0,92.0,9.0,1.0,1001.83,8426.6,74.0,89.61,120.38
2023-06-04,PROD-0140,Electronics,Warehouse-North,Supplier-A,555.0,70.0,63.0,7.0,5.0,30465.22,38154.9,74.0,427.24,545.07
2023-11-18,PROD-0050,Pharmaceuticals,Warehouse-Central,Supplier-C,845.0,478.0,487.0,6.0,9.0,22497.8,208149.88,502.0,287.83,435.46
2023-04-29,PROD-0171,Cosmetics,Warehouse-South,Supplier-F,173.0,128.0,156.0,15.0,2.0,6613.16,84579.84,163.0,361.06,660.78
2023-07-01,PROD-0048,Toys,Warehouse-West,Supplier-F,565.0,101.0,159.0,16.0,4.0,6743.81,25184.35,113.0,174.15,249.35
2023-06-17,PROD-0110,Toys,Warehouse-Central,Supplier-D,172.0,110.0,120.0,8.0,3.0,6220.76,59893.9,120.0,301.96,544.49
2023-01-04,PROD-0194,Toys,Warehouse-Central,Supplier-B,592.0,53.0,102.0,1.0,3.0,25113.19,44781.82,47.0,353.46,844.94
2024-09-11,PROD-0004,Toys,Warehouse-West,Supplier-E,738.0,7.0,27.0,16.0,3.0,15972.0,3729.67,19.0,409.36,532.81
2023-08-02,PROD-0200,Grocery,Warehouse-Central,Supplier-F,139.0,68.0,101.0,13.0,5.0,159.72,1383.12,57.0,9.0,20.34
2024-07-13,PROD-0243,Furniture,Warehouse-South,Supplier-D,345.0,244.0,272.0,8.0,6.0,5597.86,172922.8,292.0,305.82,708.7
2023-08-30,PROD-0246,Pharmaceuticals,Warehouse-North,Supplier-F,386.0,6.0,63.0,12.0,3.0,1755.92,225.9,2.0,30.91,37.65
2023-12-08,PROD-0001,Toys,Warehouse-West,Supplier-F,119.0,66.0,115.0,3.0,1.0,5575.26,49348.2,76.0,341.51,747.7
2023-01-24,PROD-0211,Toys,Warehouse-Central,Supplier-E,448.0,62.0,87.0,10.0,2.0,13378.64,18702.3,53.0,216.18,301.65
2023-07-03,PROD-0048,Toys,Warehouse-East,Supplier-F,793.0,591.0,585.0,10.0,5.0,32119.35,537307.65,582.0,371.15,909.15
2023-09-21,PROD-0228,Pharmaceuticals,Warehouse-South,Supplier-C,102.0,57.0,114.0,5.0,1.0,962.02,11172.57,65.0,103.62,196.01
2023-11-09,PROD-0162,Electronics,Warehouse-South,Supplier-D,480.0,111.0,162.0,2.0,5.0,8147.39,49957.77,144.0,314.59,450.07
2024-09-17,PROD-0074,Apparel,Warehouse-West,Supplier-C,240.0,45.0,68.0,19.0,8.0,4974.86,12811.05,52.0,158.72,284.69
2023-07-23,PROD-0033,Furniture,Warehouse-Central,Supplier-C,633.0,15.0,10.0,12.0,7.0,16193.63,5157.45,21.0,178.03,343.83
2023-11-11,PROD-0239,Grocery,Warehouse-South,Supplier-B,470.0,229.0,201.0,15.0,6.0,2809.91,31251.63,209.0,63.29,136.47
2024-04-03,PROD-0133,Electronics,Warehouse-South,Supplier-D,517.0,243.0,217.0,9.0,3.0,10454.53,49421.34,244.0,144.53,203.38
2024-12-13,PROD-0239,Grocery,Warehouse-East,Supplier-B,579.0,170.0,165.0,9.0,6.0,38688.94,125818.7,219.0,485.35,740.11
2024-03-23,PROD-0132,Automotive,Warehouse-West,Supplier-A,362.0,183.0,170.0,16.0,5.0,13125.62,104617.44,225.0,346.21,571.68
2023-07-18,PROD-0014,Grocery,Warehouse-West,Supplier-B,979.0,9.0,0.0,7.0,3.0,27876.52,7857.45,53.0,420.54,873.05
2024-09-07,PROD-0229,Electronics,Warehouse-West,Supplier-D,649.0,318.0,289.0,4.0,6.0,13951.79,112705.56,318.0,166.83,354.42
2024-04-22,PROD-0248,Electronics,Warehouse-South,Supplier-D,677.0,469.0,516.0,5.0,8.0,4397.03,123117.19,489.0,110.98,262.51
2023-04-09,PROD-0143,Furniture,Warehouse-East,Supplier-C,331.0,218.0,270.0,17.0,5.0,14662.14,144599.4,217.0,322.21,663.3
2023-07-26,PROD-0104,Furniture,Warehouse-East,Supplier-C,943.0,738.0,740.0,8.0,8.0,16919.86,238824.18,728.0,208.92,323.61
2023-08-19,PROD-0142,Electronics,Warehouse-South,Supplier-C,974.0,11.0,64.0,17.0,8.0,9718.54,3606.9,50.0,181.84,327.9
2023-03-01,PROD-0027,Pharmaceuticals,Warehouse-East,Supplier-B,587.0,275.0,,,9.0,24024.5,170269.0,284.0,282.83,619.16
2023-09-14,PROD-0054,Furniture,Warehouse-West,Supplier-E,214.0,134.0,133.0,1.0,,2106.46,20091.96,182.0,109.52,149.94
2023-01-01,PROD-0079,Toys,Warehouse-West,Supplier-B,326.0,45.0,34.0,18.0,8.0,3990.44,18855.45,54.0,223.72,419.01
2023-01-30,PROD-0215,Grocery,Warehouse-Central,Supplier-B,791.0,467.0,492.0,19.0,1.0,6272.31,37416.04,458.0,55.37,80.12
2023-03-30,PROD-0003,Automotive,Warehouse-North,Supplier-D,520.0,45.0,,,3.0,9002.72,19893.15,40.0,346.02,442.07
2023-04-23,PROD-0138,Electronics,Warehouse-West,Supplier-C,554.0,217.0,244.0,17.0,8.0,8924.01,81874.1,205.0,214.91,377.3
2024-06-01,PROD-0108,Furniture,Warehouse-North,Supplier-F,973.0,151.0,130.0,18.0,,48592.99,144063.06,147.0,428.16,954.06
2023-04-16,PROD-0230,Automotive,Warehouse-North,Supplier-B,938.0,83.0,59.0,4.0,9.0,48222.36,55879.75,123.0,478.71,673.25
2024-02-16,PROD-0206,Automotive,Warehouse-West,Supplier-A,780.0,387.0,400.0,15.0,4.0,4755.07,33978.6,412.0,43.87,87.8
2023-08-22,PROD-0066,Apparel,Warehouse-South,Supplier-C,542.0,306.0,316.0,19.0,3.0,24792.32,299714.76,,398.77,979.46
2024-05-07,PROD-0199,Automotive,Warehouse-North,Supplier-B,920.0,128.0,151.0,13.0,8.0,36292.86,80160.0,136.0,320.92,626.25
2024-01-16,PROD-0244,Electronics,Warehouse-East,Supplier-B,947.0,547.0,547.0,14.0,4.0,34510.79,310028.66,561.0,301.09,566.78
2023-06-07,PROD-0110,Toys,Warehouse-Central,Supplier-D,896.0,14.0,8.0,7.0,4.0,3713.8,1168.16,63.0,36.95,83.44
2024-04-30,PROD-0224,Furniture,Warehouse-North,Supplier-A,861.0,15.0,11.0,18.0,2.0,38022.45,10472.85,44.0,429.37,698.19
2024-04-19,PROD-0236,Furniture,Warehouse-North,Supplier-F,379.0,119.0,91.0,1.0,1.0,11162.46,59009.72,156.0,256.4,495.88
2023-06-21,PROD-0057,Cosmetics,Warehouse-West,Supplier-F,217.0,55.0,87.0,7.0,5.0,3984.46,14877.5,,176.2,270.5
2024-01-06,PROD-0184,Grocery,Warehouse-North,Supplier-C,634.0,371.0,398.0,19.0,9.0,20432.7,227612.21,371.0,493.18,613.51
2024-09-14,PROD-0020,Grocery,Warehouse-East,Supplier-A,882.0,401.0,424.0,11.0,3.0,11136.39,123163.14,416.0,182.8,307.14
2024-05-23,PROD-0222,Grocery,Warehouse-West,Supplier-E,835.0,449.0,462.0,13.0,4.0,21463.93,135391.46,475.0,206.28,301.54
2024-09-29,PROD-0171,Cosmetics,Warehouse-South,Supplier-F,265.0,133.0,118.0,4.0,9.0,2997.4,15592.92,123.0,96.86,117.24
2023-07-10,PROD-0135,Toys,Warehouse-East,Supplier-F,139.0,63.0,73.0,8.0,5.0,1797.06,29570.94,60.0,216.5,469.38
2023-11-05,PROD-0112,Toys,Warehouse-North,Supplier-A,109.0,74.0,104.0,18.0,8.0,1191.37,22624.76,62.0,150.01,305.74
2024-08-12,PROD-0207,Cosmetics,Warehouse-East,Supplier-A,396.0,183.0,180.0,5.0,6.0,8277.22,97540.83,222.0,250.21,533.01
2024-12-03,PROD-0136,Automotive,Warehouse-North,Supplier-E,606.0,89.0,115.0,11.0,3.0,12959.54,26573.62,96.0,230.55,298.58
2023-12-08,PROD-0170,Pharmaceuticals,Warehouse-East,Supplier-D,813.0,534.0,529.0,3.0,4.0,22132.19,225000.9,576.0,268.18,421.35
2023-05-24,PROD-0025,Furniture,Warehouse-South,Supplier-D,335.0,210.0,195.0,5.0,6.0,9100.54,128484.3,233.0,357.05,611.83
2024-05-05,PROD-0023,Apparel,Warehouse-West,Supplier-B,786.0,145.0,183.0,12.0,5.0,29304.22,49791.55,187.0,271.31,343.39
2024-06-07,PROD-0146,Toys,Warehouse-West,Supplier-F,560.0,359.0,391.0,13.0,7.0,494.35,5758.36,364.0,8.57,16.04
2023-04-06,PROD-0063,Automotive,Warehouse-South,Supplier-C,934.0,358.0,373.0,15.0,8.0,39535.52,194497.82,373.0,333.73,543.29
2023-01-18,PROD-0151,Grocery,Warehouse-Central,Supplier-C,48.0,38.0,51.0,13.0,1.0,660.26,6711.56,60.0,144.93,176.62
2023-12-29,PROD-0066,Apparel,Warehouse-North,Supplier-C,808.0,318.0,301.0,10.0,8.0,1727.96,11323.98,325.0,25.51,35.61
2024-01-23,PROD-0162,Electronics,Warehouse-West,Supplier-D,758.0,441.0,496.0,4.0,2.0,385.09,4890.69,447.0,6.02,11.09
2024-01-21,PROD-0182,Toys,Warehouse-South,Supplier-F,359.0,204.0,222.0,14.0,1.0,4573.28,36720.0,198.0,127.18,180.0
2023-07-16,PROD-0229,Electronics,Warehouse-West,Supplier-D,365.0,83.0,116.0,7.0,6.0,6095.33,28908.07,72.0,212.24,348.29
2024-11-09,PROD-0202,Cosmetics,Warehouse-South,Supplier-C,36.0,21.0,41.0,8.0,3.0,483.89,6017.13,25.0,212.43,286.53
2024-03-19,PROD-0007,Automotive,Warehouse-North,Supplier-F,968.0,634.0,639.0,14.0,9.0,19062.15,153973.24,618.0,136.65,242.86
2023-03-06,PROD-0235,Furniture,Warehouse-East,Supplier-B,452.0,318.0,343.0,17.0,3.0,8411.2,93768.66,306.0,158.58,294.87
2023-09-03,PROD-0038,Electronics,Warehouse-East,Supplier-F,564.0,396.0,455.0,11.0,7.0,19166.72,279255.24,410.0,372.91,705.19
2024-06-11,PROD-0013,Grocery,Warehouse-West,Supplier-C,120.0,10.0,66.0,2.0,3.0,1808.0,3901.2,31.0,165.03,390.12
2024-02-29,PROD-0119,Cosmetics,Warehouse-Central,Supplier-A,853.0,,98.0,7.0,7.0,6029.45,26089.8,157.0,137.16,237.18
2024-12-03,PROD-0199,Automotive,Warehouse-East,Supplier-B,724.0,136.0,166.0,8.0,7.0,12715.2,45395.44,122.0,136.58,333.79
2023-03-23,PROD-0083,Automotive,Warehouse-North,Supplier-A,726.0,402.0,425.0,13.0,7.0,21179.59,152454.48,,195.52,379.24
2024-08-12,PROD-0229,Electronics,Warehouse-West,Supplier-D,686.0,531.0,552.0,7.0,5.0,10470.77,231712.47,537.0,176.46,436.37
2023-01-29,PROD-0018,Cosmetics,Warehouse-Central,Supplier-A,956.0,755.0,771.0,6.0,4.0,35034.56,483260.4,756.0,320.66,640.08
2024-12-16,PROD-0233,Furniture,Warehouse-West,Supplier-C,622.0,224.0,259.0,3.0,3.0,3528.32,21710.08,209.0,41.81,96.92
2023-02-20,PROD-0142,Electronics,Warehouse-South,Supplier-C,647.0,513.0,500.0,4.0,3.0,8392.93,165432.24,500.0,168.53,322.48
2024-05-31,PROD-0013,Grocery,Warehouse-Central,Supplier-C,476.0,36.0,50.0,16.0,5.0,18603.6,34560.36,49.0,454.85,960.01
2024-07-10,PROD-0144,Cosmetics,Warehouse-North,Supplier-F,207.0,15.0,15.0,13.0,5.0,1962.22,3420.75,14.0,144.91,228.05
2023-09-04,PROD-0130,Furniture,Warehouse-South,Supplier-A,319.0,41.0,85.0,8.0,1.0,12275.47,31410.92,81.0,395.19,766.12
2023-09-20,PROD-0124,Toys,Warehouse-West,Supplier-F,766.0,89.0,69.0,6.0,6.0,11945.31,45019.76,90.0,241.7,505.84
2024-03-13,PROD-0168,Toys,Warehouse-East,Supplier-A,379.0,23.0,33.0,19.0,7.0,,8010.21,61.0,204.82,348.27
2023-06-02,PROD-0094,Pharmaceuticals,Warehouse-North,Supplier-A,712.0,218.0,211.0,8.0,6.0,399.52,,258.0,7.15,14.56
2023-03-16,PROD-0093,Apparel,Warehouse-West,Supplier-D,392.0,41.0,39.0,15.0,1.0,14873.45,28319.93,31.0,323.1,690.73
2023-04-12,PROD-0217,Furniture,Warehouse-South,Supplier-E,832.0,485.0,512.0,5.0,7.0,22701.3,180691.6,527.0,203.92,372.56
2023-04-04,PROD-0179,Electronics,Warehouse-North,Supplier-E,429.0,228.0,227.0,17.0,4.0,19767.19,231834.96,229.0,420.24,1016.82
2023-03-18,PROD-0165,Apparel,Warehouse-West,Supplier-D,539.0,141.0,140.0,7.0,9.0,3000.1,24106.77,185.0,88.44,170.97
2024-05-08,PROD-0193,Electronics,Warehouse-South,Supplier-A,765.0,,455.0,2.0,7.0,8158.17,82810.14,440.0,96.39,194.39
2023-10-24,PROD-0122,Automotive,Warehouse-South,Supplier-E,335.0,105.0,80.0,11.0,8.0,9807.36,59186.4,146.0,249.29,563.68
2023-01-14,PROD-0131,Furniture,Warehouse-South,Supplier-D,21.0,0.0,54.0,6.0,8.0,251.18,0.0,6.0,90.76,134.13
2024-03-12,PROD-0051,Toys,Warehouse-West,Supplier-C,442.0,68.0,120.0,9.0,9.0,13335.12,20572.04,100.0,202.25,302.53
2024-07-18,PROD-0037,Furniture,Warehouse-South,Supplier-D,370.0,39.0,86.0,6.0,9.0,18873.61,32969.82,86.0,437.88,845.38
2024-07-04,PROD-0080,Furniture,Warehouse-West,Supplier-A,902.0,340.0,375.0,8.0,2.0,40736.68,171666.0,333.0,309.75,504.9
2024-12-19,PROD-0088,Electronics,Warehouse-South,Supplier-C,16.0,8.0,24.0,18.0,8.0,384.86,2514.16,0.0,251.04,314.27
2023-11-06,PROD-0163,Cosmetics,Warehouse-West,Supplier-E,759.0,429.0,399.0,9.0,9.0,27725.61,425623.77,454.0,455.07,992.13
2023-10-31,PROD-0043,Apparel,Warehouse-East,Supplier-F,700.0,153.0,133.0,8.0,9.0,42047.53,108945.18,184.0,422.71,712.06
2023-05-11,PROD-0039,Electronics,Warehouse-East,Supplier-E,930.0,167.0,221.0,19.0,5.0,14105.97,40485.81,189.0,111.5,242.43
2023-11-07,PROD-0236,Furniture,Warehouse-West,Supplier-F,192.0,107.0,159.0,7.0,7.0,2398.27,25997.79,87.0,160.45,242.97
2023-12-01,PROD-0143,Furniture,Warehouse-West,Supplier-C,163.0,105.0,120.0,13.0,5.0,189506.0,1046220.0,92.0,161.58,249.1
2023-09-27,PROD-0062,Toys,Warehouse-West,Supplier-D,162.0,54.0,68.0,9.0,5.0,8883.97,48736.08,88.0,432.8,902.52
2023-02-13,PROD-0091,Cosmetics,Warehouse-West,Supplier-A,515.0,120.0,152.0,17.0,7.0,1912.92,9798.0,107.0,48.68,81.65
2023-04-15,PROD-0225,Apparel,Warehouse-East,Supplier-F,977.0,114.0,99.0,18.0,6.0,19119.92,32189.04,158.0,206.88,282.36
2023-08-02,PROD-0046,Furniture,Warehouse-Central,Supplier-D,332.0,239.0,246.0,9.0,1.0,8827.36,112074.27,224.0,358.44,468.93
2024-02-27,PROD-0157,Toys,Warehouse-East,Supplier-F,unknown,136.0,129.0,19.0,1.0,19265.73,63934.96,183.0,388.23,470.11
2024-05-17,PROD-0032,Electronics,Warehouse-North,Supplier-A,64.0,33.0,87.0,14.0,6.0,2803.09,36031.71,67.0,444.01,1091.87
2024-10-09,PROD-0190,Pharmaceuticals,Warehouse-Central,Supplier-A,488.0,311.0,364.0,2.0,1.0,14067.71,,330.0,388.01,607.26
2023-01-14,PROD-0074,Apparel,Warehouse-West,Supplier-C,873.0,206.0,215.0,11.0,3.0,4714.49,13299.36,204.0,48.99,64.56
2024-12-19,PROD-0230,Automotive,Warehouse-West,Supplier-B,213.0,55.0,102.0,4.0,9.0,7145.3,26457.2,61.0,292.1,481.04
2023-10-11,PROD-0216,Automotive,Warehouse-North,Supplier-A,992.0,189.0,174.0,14.0,8.0,2828.41,14968.8,169.0,38.57,79.2
2023-11-18,PROD-0115,Toys,Warehouse-North,Supplier-D,558.0,,298.0,8.0,5.0,29998.22,156574.8,271.0,463.24,561.2
2024-10-29,PROD-0222,Grocery,Warehouse-Central,Supplier-E,329.0,230.0,208.0,14.0,6.0,12901.12,152260.0,245.0,291.05,662.0
2023-03-11,PROD-0061,Grocery,Warehouse-South,Supplier-A,944.0,233.0,271.0,19.0,7.0,12796.54,90557.78,279.0,240.21,388.66
2023-01-30,PROD-0107,Pharmaceuticals,Warehouse-East,Supplier-D,405.0,120.0,100.0,8.0,7.0,838.44,5179.2,144.0,35.6,43.16
2023-10-16,PROD-0234,Furniture,Warehouse-Central,Supplier-A,957.0,656.0,647.0,14.0,6.0,9924.8,168900.32,689.0,112.19,257.47
2024-11-03,PROD-0005,Grocery,Warehouse-South,Supplier-A,62.0,45.0,21.0,15.0,9.0,3091.79,43900.65,67.0,422.45,975.57
2023-11-11,PROD-0006,Cosmetics,Warehouse-Central,Supplier-C,319.0,231.0,204.0,1.0,6.0,4135.02,68429.13,279.0,134.03,296.23
2023-11-21,PROD-0177,Grocery,Warehouse-West,Supplier-D,747.0,78.0,102.0,13.0,3.0,22993.99,61416.42,77.0,320.88,787.39
2023-04-10,PROD-0165,Apparel,Warehouse-Central,Supplier-D,456.0,336.0,364.0,18.0,9.0,14036.57,180445.44,333.0,220.56,537.04
2024-10-02,PROD-0246,Pharmaceuticals,Warehouse-South,Supplier-F,414.0,101.0,141.0,6.0,8.0,3022.46,27711.37,112.0,131.31,274.37
2024-08-07,PROD-0209,Pharmaceuticals,Warehouse-East,Supplier-C,879.0,542.0,591.0,15.0,1.0,2682.15,42308.52,572.0,39.35,78.06
2023-06-29,PROD-0135,Toys,Warehouse-Central,Supplier-F,394.0,189.0,188.0,18.0,9.0,4400.87,45783.36,226.0,170.05,242.24
2023-09-23,PROD-0132,Automotive,Warehouse-North,Supplier-A,841.0,328.0,359.0,13.0,8.0,31568.95,306926.0,352.0,411.3,935.75
2024-09-23,PROD-0065,Toys,Warehouse-North,Supplier-E,202.0,89.0,125.0,17.0,3.0,2736.82,45659.67,120.0,254.68,513.03
2023-08-31,PROD-0030,Furniture,Warehouse-Central,Supplier-E,815.0,325.0,329.0,12.0,4.0,4612.13,48012.25,320.0,73.01,147.73
2023-07-26,PROD-0105,Apparel,Warehouse-West,Supplier-C,577.0,261.0,244.0,9.0,2.0,12409.88,127065.24,265.0,282.8,486.84
2023-06-29,PROD-0221,Grocery,Warehouse-South,Supplier-D,399.0,214.0,219.0,1.0,8.0,14363.09,127122.42,223.0,250.35,594.03
2023-03-15,PROD-0172,Automotive,Warehouse-South,Supplier-E,884.0,83.0,141.0,9.0,8.0,34490.3,58602.15,69.0,291.17,706.05
2024-03-27,PROD-0051,Toys,Warehouse-Central,Supplier-C,313.0,84.0,122.0,8.0,2.0,1997.65,,122.0,121.74,208.96
